2019-08-26 21:01:35,389 [main] INFO  [o.s.c.a.AnnotationConfigApplicationContext] AbstractApplicationContext.java:588 - Refreshing org.springframework.context.annotation.AnnotationConfigApplicationContext@2f8dad04: startup date [Mon Aug 26 21:01:35 CST 2019]; root of context hierarchy
2019-08-26 21:01:38,201 [localhost-startStop-1] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] DirectJDKLog.java:180 - Initializing Spring embedded WebApplicationContext
2019-08-26 21:01:38,202 [localhost-startStop-1] INFO  [org.springframework.web.context.ContextLoader] ServletWebServerApplicationContext.java:285 - Root WebApplicationContext: initialization completed in 2210 ms
2019-08-26 21:01:38,477 [localhost-startStop-1] WARN  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:121 - No URLs will be polled as dynamic configuration sources.
2019-08-26 21:01:38,478 [localhost-startStop-1] INFO  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-08-26 21:01:38,485 [localhost-startStop-1] INFO  [com.netflix.config.DynamicPropertyFactory] DynamicPropertyFactory.java:281 - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@2a92a457
2019-08-26 21:01:39,786 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.FilterRegistrationBean] AbstractFilterRegistrationBean.java:245 - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-08-26 21:01:39,788 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.FilterRegistrationBean] AbstractFilterRegistrationBean.java:245 - Mapping filter: 'webMvcMetricsFilter' to: [/*]
2019-08-26 21:01:39,789 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.FilterRegistrationBean] AbstractFilterRegistrationBean.java:245 - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-08-26 21:01:39,790 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.FilterRegistrationBean] AbstractFilterRegistrationBean.java:245 - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-08-26 21:01:39,791 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.FilterRegistrationBean] AbstractFilterRegistrationBean.java:245 - Mapping filter: 'requestContextFilter' to: [/*]
2019-08-26 21:01:39,792 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.FilterRegistrationBean] AbstractFilterRegistrationBean.java:245 - Mapping filter: 'httpTraceFilter' to: [/*]
2019-08-26 21:01:39,797 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.FilterRegistrationBean] AbstractFilterRegistrationBean.java:258 - Mapping filter: 'servletContainer' to urls: [/eureka/*]
2019-08-26 21:01:39,799 [localhost-startStop-1] INFO  [o.s.boot.web.servlet.ServletRegistrationBean] ServletRegistrationBean.java:187 - Servlet dispatcherServlet mapped to [/]
2019-08-26 21:01:39,965 [localhost-startStop-1] INFO  [c.s.j.server.impl.application.WebApplicationImpl] WebApplicationImpl.java:815 - Initiating Jersey application, version 'Jersey: 1.19.1 03/11/2016 02:08 PM'
2019-08-26 21:01:40,134 [localhost-startStop-1] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:70 - Using JSON encoding codec LegacyJacksonJson
2019-08-26 21:01:40,137 [localhost-startStop-1] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:71 - Using JSON decoding codec LegacyJacksonJson
2019-08-26 21:01:40,388 [localhost-startStop-1] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:80 - Using XML encoding codec XStreamXml
2019-08-26 21:01:40,389 [localhost-startStop-1] INFO  [c.n.discovery.provider.DiscoveryJerseyProvider] DiscoveryJerseyProvider.java:81 - Using XML decoding codec XStreamXml
2019-08-26 21:01:40,933 [main] WARN  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:121 - No URLs will be polled as dynamic configuration sources.
2019-08-26 21:01:40,934 [main] INFO  [com.netflix.config.sources.URLConfigurationSource] URLConfigurationSource.java:122 - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2019-08-26 21:01:41,066 [main] INFO  [o.s.web.servlet.handler.SimpleUrlHandlerMapping] AbstractUrlHandlerMapping.java:373 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-08-26 21:01:41,652 [main] INFO  [o.s.w.s.m.m.a.RequestMappingHandlerAdapter] RequestMappingHandlerAdapter.java:588 - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3b96c42e: startup date [Mon Aug 26 21:01:35 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@2f8dad04
2019-08-26 21:01:41,803 [main] INFO  [o.s.w.s.m.m.a.RequestMappingHandlerMapping] AbstractHandlerMethodMapping.java:549 - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2019-08-26 21:01:41,807 [main] INFO  [o.s.w.s.m.m.a.RequestMappingHandlerMapping] AbstractHandlerMethodMapping.java:549 - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-08-26 21:01:41,820 [main] INFO  [o.s.w.s.m.m.a.RequestMappingHandlerMapping] AbstractHandlerMethodMapping.java:549 - Mapped "{[/],methods=[GET]}" onto public java.lang.String org.springframework.cloud.netflix.eureka.server.EurekaController.status(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.Object>)
2019-08-26 21:01:41,821 [main] INFO  [o.s.w.s.m.m.a.RequestMappingHandlerMapping] AbstractHandlerMethodMapping.java:549 - Mapped "{[/lastn],methods=[GET]}" onto public java.lang.String org.springframework.cloud.netflix.eureka.server.EurekaController.lastn(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.Object>)
2019-08-26 21:01:41,901 [main] INFO  [o.s.web.servlet.handler.SimpleUrlHandlerMapping] AbstractUrlHandlerMapping.java:373 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-08-26 21:01:41,902 [main] INFO  [o.s.web.servlet.handler.SimpleUrlHandlerMapping] AbstractUrlHandlerMapping.java:373 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2019-08-26 21:01:42,830 [main] INFO  [o.s.ui.freemarker.SpringTemplateLoader] SpringTemplateLoader.java:62 - SpringTemplateLoader for FreeMarker: using resource loader [org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@3b96c42e: startup date [Mon Aug 26 21:01:35 CST 2019]; parent: org.springframework.context.annotation.AnnotationConfigApplicationContext@2f8dad04] and template loader path [classpath:/templates/]
2019-08-26 21:01:42,832 [main] INFO  [o.s.w.servlet.view.freemarker.FreeMarkerConfigurer] FreeMarkerConfigurer.java:131 - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2019-08-26 21:01:43,221 [main] INFO  [o.s.cloud.netflix.eureka.InstanceInfoFactory] InstanceInfoFactory.java:71 - Setting initial instance status as: STARTING
2019-08-26 21:01:43,287 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:349 - Initializing Eureka in region us-east-1
2019-08-26 21:01:43,288 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:352 - Client configured to neither register nor query for data.
2019-08-26 21:01:43,301 [main] INFO  [com.netflix.discovery.DiscoveryClient] DiscoveryClient.java:365 - Discovery Client initialized at timestamp 1566824503299 with initial instances count: 0
2019-08-26 21:01:43,398 [main] INFO  [com.netflix.eureka.DefaultEurekaServerContext] DefaultEurekaServerContext.java:63 - Initializing ...
2019-08-26 21:01:43,401 [main] WARN  [com.netflix.eureka.cluster.PeerEurekaNodes] PeerEurekaNodes.java:156 - The replica size seems to be empty. Check the route 53 DNS Registry
2019-08-26 21:01:43,434 [main] INFO  [c.netflix.eureka.registry.AbstractInstanceRegistry] AbstractInstanceRegistry.java:151 - Finished initializing remote region registries. All known remote regions: []
2019-08-26 21:01:43,438 [main] INFO  [com.netflix.eureka.DefaultEurekaServerContext] DefaultEurekaServerContext.java:70 - Initialized
2019-08-26 21:01:43,484 [main] INFO  [o.s.b.actuate.endpoint.web.EndpointLinksResolver] EndpointLinksResolver.java:59 - Exposing 2 endpoint(s) beneath base path '/actuator'
2019-08-26 21:01:43,509 [main] INFO  [o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping] AbstractHandlerMethodMapping.java:549 - Mapped "{[/actuator/health],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2019-08-26 21:01:43,511 [main] INFO  [o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping] AbstractHandlerMethodMapping.java:549 - Mapped "{[/actuator/info],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.web.servlet.AbstractWebMvcEndpointHandlerMapping$OperationHandler.handle(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.String>)
2019-08-26 21:01:43,512 [main] INFO  [o.s.b.a.e.web.servlet.WebMvcEndpointHandlerMapping] AbstractHandlerMethodMapping.java:549 - Mapped "{[/actuator],methods=[GET],produces=[application/vnd.spring-boot.actuator.v2+json || application/json]}" onto protected java.util.Map<java.lang.String, java.util.Map<java.lang.String, org.springframework.boot.actuate.endpoint.web.Link>> org.springframework.boot.actuate.endpoint.web.servlet.WebMvcEndpointHandlerMapping.links(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2019-08-26 21:01:43,664 [main] INFO  [o.s.jmx.export.annotation.AnnotationMBeanExporter] MBeanExporter.java:433 - Registering beans for JMX exposure on startup
2019-08-26 21:01:43,699 [main] INFO  [o.s.jmx.export.annotation.AnnotationMBeanExporter] MBeanExporter.java:895 - Bean with name 'environmentManager' has been autodetected for JMX exposure
2019-08-26 21:01:43,702 [main] INFO  [o.s.jmx.export.annotation.AnnotationMBeanExporter] MBeanExporter.java:895 - Bean with name 'refreshScope' has been autodetected for JMX exposure
2019-08-26 21:01:43,706 [main] INFO  [o.s.jmx.export.annotation.AnnotationMBeanExporter] MBeanExporter.java:895 - Bean with name 'configurationPropertiesRebinder' has been autodetected for JMX exposure
2019-08-26 21:01:43,716 [main] INFO  [o.s.jmx.export.annotation.AnnotationMBeanExporter] MBeanExporter.java:675 - Located managed bean 'environmentManager': registering with JMX server as MBean [org.springframework.cloud.context.environment:name=environmentManager,type=EnvironmentManager]
2019-08-26 21:01:43,738 [main] INFO  [o.s.jmx.export.annotation.AnnotationMBeanExporter] MBeanExporter.java:675 - Located managed bean 'refreshScope': registering with JMX server as MBean [org.springframework.cloud.context.scope.refresh:name=refreshScope,type=RefreshScope]
2019-08-26 21:01:43,761 [main] INFO  [o.s.jmx.export.annotation.AnnotationMBeanExporter] MBeanExporter.java:675 - Located managed bean 'configurationPropertiesRebinder': registering with JMX server as MBean [org.springframework.cloud.context.properties:name=configurationPropertiesRebinder,context=3b96c42e,type=ConfigurationPropertiesRebinder]
2019-08-26 21:01:43,783 [main] INFO  [o.s.context.support.DefaultLifecycleProcessor] DefaultLifecycleProcessor.java:356 - Starting beans in phase 0
2019-08-26 21:01:43,798 [main] INFO  [o.s.c.n.e.serviceregistry.EurekaServiceRegistry] EurekaServiceRegistry.java:42 - Registering application KBT-EUREKA with eureka with status UP
2019-08-26 21:01:43,805 [Thread-31] INFO  [o.s.c.netflix.eureka.server.EurekaServerBootstrap] EurekaServerBootstrap.java:109 - Setting the eureka configuration..
2019-08-26 21:01:43,806 [Thread-31] INFO  [o.s.c.netflix.eureka.server.EurekaServerBootstrap] EurekaServerBootstrap.java:114 - Eureka data center value eureka.datacenter is not set, defaulting to default
2019-08-26 21:01:43,807 [Thread-31] INFO  [o.s.c.netflix.eureka.server.EurekaServerBootstrap] EurekaServerBootstrap.java:128 - Eureka environment value eureka.environment is not set, defaulting to test
2019-08-26 21:01:43,825 [Thread-31] INFO  [o.s.c.netflix.eureka.server.EurekaServerBootstrap] EurekaServerBootstrap.java:184 - isAws returned false
2019-08-26 21:01:43,826 [Thread-31] INFO  [o.s.c.netflix.eureka.server.EurekaServerBootstrap] EurekaServerBootstrap.java:152 - Initialized server context
2019-08-26 21:01:43,826 [Thread-31] INFO  [c.n.eureka.registry.PeerAwareInstanceRegistryImpl] PeerAwareInstanceRegistryImpl.java:242 - Got 1 instances from neighboring DS node
2019-08-26 21:01:43,827 [Thread-31] INFO  [c.n.eureka.registry.PeerAwareInstanceRegistryImpl] PeerAwareInstanceRegistryImpl.java:243 - Renew threshold is: 1
2019-08-26 21:01:43,827 [Thread-31] INFO  [c.n.eureka.registry.PeerAwareInstanceRegistryImpl] PeerAwareInstanceRegistryImpl.java:254 - Changing status to UP
2019-08-26 21:01:43,849 [main] INFO  [org.apache.coyote.http11.Http11NioProtocol] DirectJDKLog.java:180 - Starting ProtocolHandler ["http-nio-10001"]
2019-08-26 21:01:43,854 [Thread-31] INFO  [o.s.c.n.e.s.EurekaServerInitializerConfiguration] EurekaServerInitializerConfiguration.java:72 - Started Eureka Server
2019-08-26 21:01:43,937 [main] INFO  [org.apache.tomcat.util.net.NioSelectorPool] DirectJDKLog.java:180 - Using a shared selector for servlet write/read
2019-08-26 21:01:43,969 [main] INFO  [o.s.boot.web.embedded.tomcat.TomcatWebServer] TomcatWebServer.java:206 - Tomcat started on port(s): 10001 (http) with context path ''
2019-08-26 21:01:43,972 [main] INFO  [o.s.c.n.e.s.EurekaAutoServiceRegistration] EurekaAutoServiceRegistration.java:124 - Updating port to 10001
2019-08-26 21:01:43,980 [main] INFO  [com.kobuta.cloud.eureka.KbtEurekaApplication] StartupInfoLogger.java:59 - Started KbtEurekaApplication in 10.234 seconds (JVM running for 11.823)
2019-08-26 21:01:44,538 [RMI TCP Connection(9)-192.168.0.5] INFO  [o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]] DirectJDKLog.java:180 - Initializing Spring FrameworkServlet 'dispatcherServlet'
2019-08-26 21:01:44,538 [RMI TCP Connection(9)-192.168.0.5] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:494 - FrameworkServlet 'dispatcherServlet': initialization started
2019-08-26 21:01:44,601 [RMI TCP Connection(9)-192.168.0.5] INFO  [org.springframework.web.servlet.DispatcherServlet] FrameworkServlet.java:509 - FrameworkServlet 'dispatcherServlet': initialization completed in 61 ms
2019-08-26 21:01:56,081 [http-nio-10001-exec-2] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:21 - 服务:KBT-CONFIG|192.168.0.5注册成功了
2019-08-26 21:01:56,098 [http-nio-10001-exec-2] INFO  [c.netflix.eureka.registry.AbstractInstanceRegistry] AbstractInstanceRegistry.java:269 - Registered instance KBT-CONFIG/192.168.0.5:kbt-config:11001 with status UP (replication=false)
2019-08-26 21:02:00,988 [http-nio-10001-exec-3] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:06,001 [http-nio-10001-exec-5] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:11,012 [http-nio-10001-exec-6] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:16,024 [http-nio-10001-exec-8] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:21,033 [http-nio-10001-exec-10] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:26,045 [http-nio-10001-exec-2] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:31,055 [http-nio-10001-exec-5] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:32,771 [http-nio-10001-exec-7] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:21 - 服务:KBT-DEMO-PROVIDER|192.168.0.5注册成功了
2019-08-26 21:02:32,783 [http-nio-10001-exec-7] INFO  [c.netflix.eureka.registry.AbstractInstanceRegistry] AbstractInstanceRegistry.java:269 - Registered instance KBT-DEMO-PROVIDER/192.168.0.5:kbt-demo-provider:8000 with status UP (replication=false)
2019-08-26 21:02:36,075 [http-nio-10001-exec-9] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:40,665 [http-nio-10001-exec-2] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:21 - 服务:KBT-DEMO-CONSUMER|192.168.0.5注册成功了
2019-08-26 21:02:40,666 [http-nio-10001-exec-2] INFO  [c.netflix.eureka.registry.AbstractInstanceRegistry] AbstractInstanceRegistry.java:269 - Registered instance KBT-DEMO-CONSUMER/192.168.0.5:kbt-demo-consumer:8001 with status UP (replication=false)
2019-08-26 21:02:41,159 [http-nio-10001-exec-3] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:43,910 [Eureka-EvictionTimer] INFO  [c.netflix.eureka.registry.AbstractInstanceRegistry] AbstractInstanceRegistry.java:1247 - Running the evict task with compensationTime 0ms
2019-08-26 21:02:46,166 [http-nio-10001-exec-5] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:51,175 [http-nio-10001-exec-6] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:02:56,185 [http-nio-10001-exec-8] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:01,199 [http-nio-10001-exec-9] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:02,765 [http-nio-10001-exec-1] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-DEMO-PROVIDER|192.168.0.5
2019-08-26 21:03:06,211 [http-nio-10001-exec-3] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:10,556 [http-nio-10001-exec-5] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-DEMO-CONSUMER|192.168.0.5
2019-08-26 21:03:11,221 [http-nio-10001-exec-6] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:16,230 [http-nio-10001-exec-8] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:21,238 [http-nio-10001-exec-9] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:26,250 [http-nio-10001-exec-1] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:31,265 [http-nio-10001-exec-2] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:32,779 [http-nio-10001-exec-4] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-DEMO-PROVIDER|192.168.0.5
2019-08-26 21:03:36,276 [http-nio-10001-exec-6] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:40,567 [http-nio-10001-exec-9] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-DEMO-CONSUMER|192.168.0.5
2019-08-26 21:03:41,286 [http-nio-10001-exec-10] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:43,913 [Eureka-EvictionTimer] INFO  [c.netflix.eureka.registry.AbstractInstanceRegistry] AbstractInstanceRegistry.java:1247 - Running the evict task with compensationTime 2ms
2019-08-26 21:03:46,296 [http-nio-10001-exec-2] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:51,309 [http-nio-10001-exec-3] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:03:56,322 [http-nio-10001-exec-5] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:04:01,329 [http-nio-10001-exec-6] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:04:02,802 [http-nio-10001-exec-8] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-DEMO-PROVIDER|192.168.0.5
2019-08-26 21:04:06,341 [http-nio-10001-exec-10] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:04:10,582 [http-nio-10001-exec-2] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-DEMO-CONSUMER|192.168.0.5
2019-08-26 21:04:11,353 [http-nio-10001-exec-3] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:04:16,365 [http-nio-10001-exec-5] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:04:21,375 [http-nio-10001-exec-6] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:04:26,388 [http-nio-10001-exec-8] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
2019-08-26 21:04:31,399 [http-nio-10001-exec-9] INFO  [c.k.c.eureka.listener.EurekaStateChangeListener] EurekaStateChangeListener.java:27 - 心跳检测:KBT-CONFIG|192.168.0.5
